id_venta,fecha,cliente_id,sucursal,metodo_pago,producto,categoria,cantidad,precio_unitario,total
4618,2026-03-16,C0075,Centro,Efectivo,Agua 1L,Bebidas,2,12.34,24.68
4618,2026-03-16,C0075,Centro,Efectivo,Queso 250g,Lácteos,1,44.06,44.06
4619,2026-03-16,C0023,Centro,Efectivo,Detergente,Limpieza,2,53.85,107.7
4619,2026-03-16,C0023,Centro,Efectivo,Detergente,Limpieza,3,55.33,165.99
4619,2026-03-16,C0023,Centro,Efectivo,Pan de dulce,Panadería,3,10.48,31.44
4619,2026-03-16,C0023,Centro,Efectivo,Detergente,Limpieza,1,53.35,53.35
4620,2026-03-16,C0040,Centro,Efectivo,Detergente,Limpieza,3,54.54,163.62
4620,2026-03-16,C0040,Centro,Efectivo,Pan de dulce,Panadería,1,9.79,9.79
4620,2026-03-16,C0040,Centro,Efectivo,Chicharrón,Botanas,3,20.18,60.54
4620,2026-03-16,C0040,Centro,Efectivo,Agua 1L,Bebidas,2,12.58,25.16
4621,2026-03-16,C0034,Centro,Tarjeta,Detergente,Limpieza,2,55.94,111.88
4622,2026-03-16,C0032,Del Valle,Efectivo,Detergente,Limpieza,1,53.72,53.72
4623,2026-03-16,C0042,Centro,Efectivo,Detergente,Limpieza,2,54.85,109.7
4624,2026-03-16,C0038,Centro,Tarjeta,Detergente,Limpieza,1,56.41,56.41
4624,2026-03-16,C0038,Centro,Tarjeta,Detergente,Limpieza,3,55.11,165.33
4624,2026-03-16,C0038,Centro,Tarjeta,Detergente,Limpieza,1,55.83,55.83
4625,2026-03-16,C0029,Norte,Tarjeta,Detergente,Limpieza,1,52.77,52.77
4625,2026-03-16,C0029,Norte,Tarjeta,Detergente,Limpieza,2,56.65,113.3
4626,2026-03-16,C0042,Centro,Transferencia,Detergente,Limpieza,2,52.88,105.76
4627,2026-03-16,C0215,Centro,Efectivo,Detergente,Limpieza,2,57.53,115.06
4627,2026-03-16,C0215,Centro,Efectivo,Detergente,Limpieza,3,54.34,163.02
4627,2026-03-16,C0215,Centro,Efectivo,Detergente,Limpieza,1,52.29,52.29
4627,2026-03-16,C0215,Centro,Efectivo,Papel higiénico (4u),Limpieza,2,35.57,71.14
4628,2026-03-16,C0042,Centro,Transferencia,Detergente,Limpieza,1,52.97,52.97
4628,2026-03-16,C0042,Centro,Transferencia,Detergente,Limpieza,2,57.26,114.52
4628,2026-03-16,C0042,Centro,Transferencia,Queso 250g,Lácteos,2,43.99,87.98
4629,2026-03-16,C0077,Centro,Efectivo,Refresco 600ml,Bebidas,3,13.3,39.9
4630,2026-03-16,C0042,Del Valle,Tarjeta,Detergente,Limpieza,2,55.7,111.4
4630,2026-03-16,C0042,Del Valle,Tarjeta,Chicharrón,Botanas,2,20.4,40.8
4630,2026-03-16,C0042,Del Valle,Tarjeta,Agua 1L,Bebidas,3,11.58,34.74
4630,2026-03-16,C0042,Del Valle,Tarjeta,Chicharrón,Botanas,1,20.38,20.38
4630,2026-03-16,C0042,Del Valle,Tarjeta,Pan de dulce,Panadería,3,9.62,28.86
4631,2026-03-16,C0015,Norte,Efectivo,Detergente,Limpieza,1,54.55,54.55
4631,2026-03-16,C0015,Norte,Efectivo,Detergente,Limpieza,3,54.08,162.24
4631,2026-03-16,C0015,Norte,Efectivo,Detergente,Limpieza,3,53.18,159.54
4632,2026-03-16,C0063,Norte,Efectivo,Pan de dulce,Panadería,1,9.58,9.58
4632,2026-03-16,C0063,Norte,Efectivo,Detergente,Limpieza,2,55.43,110.86
4632,2026-03-16,C0063,Norte,Efectivo,Detergente,Limpieza,1,56.77,56.77
4633,2026-03-17,C0092,Norte,Efectivo,Chicharrón,Botanas,2,20.75,41.5
4634,2026-03-17,C0032,Centro,Tarjeta,Detergente,Limpieza,2,53.6,107.2
4635,2026-03-17,C0016,Norte,Efectivo,Detergente,Limpieza,1,57.05,57.05
4636,2026-03-17,C0007,Norte,Tarjeta,Detergente,Limpieza,3,52.74,158.22
4636,2026-03-17,C0007,Norte,Tarjeta,Detergente,Limpieza,3,54.6,163.8
4637,2026-03-17,C0143,Del Valle,Efectivo,Detergente,Limpieza,1,55.5,55.5
4637,2026-03-17,C0143,Del Valle,Efectivo,Agua 1L,Bebidas,3,12.34,37.02
4637,2026-03-17,C0143,Del Valle,Efectivo,Pan de dulce,Panadería,3,10.39,31.17
4637,2026-03-17,C0143,Del Valle,Efectivo,Papel higiénico (4u),Limpieza,3,34.05,102.15
4637,2026-03-17,C0143,Del Valle,Efectivo,Aceite 1L,Abarrotes,3,37.66,112.98
4638,2026-03-17,C0005,Del Valle,Efectivo,Detergente,Limpieza,1,52.8,52.8
4638,2026-03-17,C0005,Del Valle,Efectivo,Detergente,Limpieza,1,54.59,54.59
4638,2026-03-17,C0005,Del Valle,Efectivo,Detergente,Limpieza,1,55.91,55.91
4638,2026-03-17,C0005,Del Valle,Efectivo,Detergente,Limpieza,3,55.62,166.86
4639,2026-03-17,C0170,Centro,Efectivo,Detergente,Limpieza,3,55.49,166.47
4639,2026-03-17,C0170,Centro,Efectivo,Papel higiénico (4u),Limpieza,2,34.99,69.98
4639,2026-03-17,C0170,Centro,Efectivo,Detergente,Limpieza,2,56.11,112.22
4640,2026-03-17,C0011,Centro,Efectivo,Pan de dulce,Panadería,3,10.1,30.3
4640,2026-03-17,C0011,Centro,Efectivo,Detergente,Limpieza,1,53.71,53.71
4640,2026-03-17,C0011,Centro,Efectivo,Agua 1L,Bebidas,3,12.31,36.93
4640,2026-03-17,C0011,Centro,Efectivo,Detergente,Limpieza,1,54.92,54.92
4640,2026-03-17,C0011,Centro,Efectivo,Detergente,Limpieza,3,56.76,170.28
4641,2026-03-17,C0070,Del Valle,Efectivo,Detergente,Limpieza,1,53.48,53.48
4641,2026-03-17,C0070,Del Valle,Efectivo,Chicharrón,Botanas,1,19.75,19.75
4641,2026-03-17,C0070,Del Valle,Efectivo,Pan de dulce,Panadería,3,10.09,30.27
4641,2026-03-17,C0070,Del Valle,Efectivo,Detergente,Limpieza,2,53.68,107.36
4641,2026-03-17,C0070,Del Valle,Efectivo,Chicharrón,Botanas,1,19.44,19.44
4642,2026-03-17,C0025,Del Valle,Efectivo,Pan de dulce,Panadería,2,9.78,19.56
4642,2026-03-17,C0025,Del Valle,Efectivo,Queso 250g,Lácteos,2,46.93,93.86
4642,2026-03-17,C0025,Del Valle,Efectivo,Detergente,Limpieza,2,57.59,115.18
4643,2026-03-17,C0143,Norte,Efectivo,Detergente,Limpieza,3,52.34,157.02
4644,2026-03-17,C0062,Norte,Efectivo,Detergente,Limpieza,1,53.54,53.54
4644,2026-03-17,C0062,Norte,Efectivo,Papel higiénico (4u),Limpieza,1,36.52,36.52
4644,2026-03-17,C0062,Norte,Efectivo,Detergente,Limpieza,2,52.36,104.72
4644,2026-03-17,C0062,Norte,Efectivo,Detergente,Limpieza,3,52.39,157.17
4644,2026-03-17,C0062,Norte,Efectivo,Detergente,Limpieza,2,55.07,110.14
4645,2026-03-17,C0035,Del Valle,Efectivo,Detergente,Limpieza,2,52.27,104.54
4645,2026-03-17,C0035,Del Valle,Efectivo,Detergente,Limpieza,3,52.63,157.89
4645,2026-03-17,C0035,Del Valle,Efectivo,Detergente,Limpieza,1,55.8,55.8
4645,2026-03-17,C0035,Del Valle,Efectivo,Detergente,Limpieza,3,53.59,160.77
4646,2026-03-17,C0169,Centro,Efectivo,Papel higiénico (4u),Limpieza,1,35.59,35.59
4646,2026-03-17,C0169,Centro,Efectivo,Detergente,Limpieza,2,53.81,107.62
4646,2026-03-17,C0169,Centro,Efectivo,Detergente,Limpieza,2,55.22,110.44
4646,2026-03-17,C0169,Centro,Efectivo,Detergente,Limpieza,1,52.52,52.52
4647,2026-03-17,C0121,Centro,Transferencia,Detergente,Limpieza,3,56.39,169.17
4647,2026-03-17,C0121,Centro,Transferencia,Detergente,Limpieza,3,57.06,171.18
4647,2026-03-17,C0121,Centro,Transferencia,Detergente,Limpieza,2,55.66,111.32
4647,2026-03-17,C0121,Centro,Transferencia,Detergente,Limpieza,2,53.99,107.98
4648,2026-03-17,C0031,Del Valle,Efectivo,Detergente,Limpieza,2,53.98,107.96
4648,2026-03-17,C0031,Del Valle,Efectivo,Agua 1L,Bebidas,1,11.94,11.94
4649,2026-03-18,C0038,Norte,Tarjeta,Queso 250g,Lácteos,3,44.75,134.25
4649,2026-03-18,C0038,Norte,Tarjeta,Agua 1L,Bebidas,1,12.13,12.13
4649,2026-03-18,C0038,Norte,Tarjeta,Detergente,Limpieza,3,55.83,167.49
4649,2026-03-18,C0038,Norte,Tarjeta,Pan de dulce,Panadería,2,9.65,19.3
4649,2026-03-18,C0038,Norte,Tarjeta,Agua 1L,Bebidas,2,11.58,23.16
4650,2026-03-18,C0008,Centro,Transferencia,Papel higiénico (4u),Limpieza,2,33.64,67.28
4650,2026-03-18,C0008,Centro,Transferencia,Detergente,Limpieza,2,52.51,105.02
4650,2026-03-18,C0008,Centro,Transferencia,Pan de dulce,Panadería,2,9.56,19.12
4650,2026-03-18,C0008,Centro,Transferencia,Aceite 1L,Abarrotes,3,39.12,117.36
4650,2026-03-18,C0008,Centro,Transferencia,Agua 1L,Bebidas,3,11.89,35.67
4651,2026-03-18,C0173,Norte,Efectivo,Refresco 600ml,Bebidas,2,13.39,26.78
4651,2026-03-18,C0173,Norte,Efectivo,Detergente,Limpieza,2,54.41,108.82
4651,2026-03-18,C0173,Norte,Efectivo,Detergente,Limpieza,2,53.41,106.82
4652,2026-03-18,C0095,Norte,Tarjeta,Agua 1L,Bebidas,2,11.86,23.72
4652,2026-03-18,C0095,Norte,Tarjeta,Pan de dulce,Panadería,1,9.95,9.95
4652,2026-03-18,C0095,Norte,Tarjeta,Detergente,Limpieza,3,55.85,167.55
4652,2026-03-18,C0095,Norte,Tarjeta,Detergente,Limpieza,1,56.9,56.9
4652,2026-03-18,C0095,Norte,Tarjeta,Bolillo,Panadería,1,2.94,2.94
4653,2026-03-18,C0002,Centro,Tarjeta,Detergente,Limpieza,2,57.49,114.98
4653,2026-03-18,C0002,Centro,Tarjeta,Agua 1L,Bebidas,2,12.26,24.52
4653,2026-03-18,C0002,Centro,Tarjeta,Detergente,Limpieza,3,57.39,172.17
4653,2026-03-18,C0002,Centro,Tarjeta,Pan de dulce,Panadería,3,10.48,31.44
4654,2026-03-18,C0005,Norte,Efectivo,Pan de dulce,Panadería,3,10.07,30.21
4655,2026-03-18,C0030,Norte,Efectivo,Pan de dulce,Panadería,3,10.21,30.63
4655,2026-03-18,C0030,Norte,Efectivo,Detergente,Limpieza,2,52.98,105.96
4655,2026-03-18,C0030,Norte,Efectivo,Pan de dulce,Panadería,2,9.94,19.88
4655,2026-03-18,C0030,Norte,Efectivo,Agua 1L,Bebidas,3,12.58,37.74
4655,2026-03-18,C0030,Norte,Efectivo,Queso 250g,Lácteos,2,44.6,89.2
4656,2026-03-18,C0019,Del Valle,Efectivo,Detergente,Limpieza,1,56.41,56.41
4657,2026-03-18,C0213,Centro,Efectivo,Queso 250g,Lácteos,3,45.99,137.97
4657,2026-03-18,C0213,Centro,Efectivo,Leche 1L,Lácteos,1,24.88,24.88
4658,2026-03-18,C0212,Norte,Tarjeta,Detergente,Limpieza,3,55.25,165.75
4658,2026-03-18,C0212,Norte,Tarjeta,Agua 1L,Bebidas,2,12.54,25.08
4658,2026-03-18,C0212,Norte,Tarjeta,Detergente,Limpieza,2,54.05,108.1
4659,2026-03-18,C0007,Centro,Efectivo,Pan de dulce,Panadería,3,10.32,30.96
4659,2026-03-18,C0007,Centro,Efectivo,Agua 1L,Bebidas,3,12.08,36.24
4659,2026-03-18,C0007,Centro,Efectivo,Detergente,Limpieza,3,53.13,159.39
4659,2026-03-18,C0007,Centro,Efectivo,Pan de dulce,Panadería,1,10.27,10.27
4660,2026-03-18,C0161,Del Valle,Tarjeta,Detergente,Limpieza,3,53.87,161.61
4660,2026-03-18,C0161,Del Valle,Tarjeta,Detergente,Limpieza,3,55.47,166.41
4660,2026-03-18,C0161,Del Valle,Tarjeta,Papel higiénico (4u),Limpieza,1,33.82,33.82
4660,2026-03-18,C0161,Del Valle,Tarjeta,Pan de dulce,Panadería,2,10.06,20.12
4660,2026-03-18,C0161,Del Valle,Tarjeta,Detergente,Limpieza,3,52.97,158.91
4661,2026-03-18,C0013,Centro,Tarjeta,Detergente,Limpieza,3,55.38,166.14
4661,2026-03-18,C0013,Centro,Tarjeta,Refresco 600ml,Bebidas,3,13.85,41.55
4661,2026-03-18,C0013,Centro,Tarjeta,Refresco 600ml,Bebidas,3,14.46,43.38
4661,2026-03-18,C0013,Centro,Tarjeta,Pan de dulce,Panadería,2,10.49,20.98
4661,2026-03-18,C0013,Centro,Tarjeta,Detergente,Limpieza,2,55.06,110.12
4662,2026-03-18,C0138,Del Valle,Efectivo,Detergente,Limpieza,2,55.54,111.08
4663,2026-03-18,C0029,Centro,Tarjeta,Detergente,Limpieza,3,55.75,167.25
4663,2026-03-18,C0029,Centro,Tarjeta,Detergente,Limpieza,3,55.7,167.1
4663,2026-03-18,C0029,Centro,Tarjeta,Agua 1L,Bebidas,2,12.09,24.18
4664,2026-03-18,C0028,Centro,Efectivo,Detergente,Limpieza,2,54.21,108.42
4664,2026-03-18,C0028,Centro,Efectivo,Detergente,Limpieza,1,55.98,55.98
4664,2026-03-18,C0028,Centro,Efectivo,Detergente,Limpieza,3,56.37,169.11
4664,2026-03-18,C0028,Centro,Efectivo,Detergente,Limpieza,3,56.62,169.86
4665,2026-03-18,C0005,Del Valle,Tarjeta,Papel higiénico (4u),Limpieza,2,34.92,69.84
4665,2026-03-18,C0005,Del Valle,Tarjeta,Detergente,Limpieza,1,56.56,56.56
4665,2026-03-18,C0005,Del Valle,Tarjeta,Pan de dulce,Panadería,3,10.35,31.05
4665,2026-03-18,C0005,Del Valle,Tarjeta,Detergente,Limpieza,2,55.12,110.24
4666,2026-03-18,C0210,Centro,Efectivo,Pan de dulce,Panadería,3,10.12,30.36
4666,2026-03-18,C0210,Centro,Efectivo,Detergente,Limpieza,2,55.46,110.92
4666,2026-03-18,C0210,Centro,Efectivo,Detergente,Limpieza,2,54.01,108.02
4666,2026-03-18,C0210,Centro,Efectivo,Queso 250g,Lácteos,1,43.15,43.15
4666,2026-03-18,C0210,Centro,Efectivo,Detergente,Limpieza,1,52.82,52.82
4667,2026-03-18,C0005,Centro,Efectivo,Papel higiénico (4u),Limpieza,1,36.45,36.45
4668,2026-03-18,C0049,Del Valle,Tarjeta,Papel higiénico (4u),Limpieza,2,34.0,68.0
4668,2026-03-18,C0049,Del Valle,Tarjeta,Chicharrón,Botanas,3,20.84,62.52
4668,2026-03-18,C0049,Del Valle,Tarjeta,Chicharrón,Botanas,3,19.83,59.49
4668,2026-03-18,C0049,Del Valle,Tarjeta,Pan de dulce,Panadería,2,9.95,19.9
4669,2026-03-19,C0162,Norte,Efectivo,Detergente,Limpieza,1,55.46,55.46
4669,2026-03-19,C0162,Norte,Efectivo,Bolillo,Panadería,1,2.85,2.85
4669,2026-03-19,C0162,Norte,Efectivo,Chicharrón,Botanas,1,19.5,19.5
4670,2026-03-19,C0007,Del Valle,Efectivo,Pan de dulce,Panadería,3,10.36,31.08
4670,2026-03-19,C0007,Del Valle,Efectivo,Detergente,Limpieza,1,53.48,53.48
4670,2026-03-19,C0007,Del Valle,Efectivo,Detergente,Limpieza,3,55.9,167.7
4671,2026-03-19,C0097,Norte,Efectivo,Detergente,Limpieza,2,54.75,109.5
4671,2026-03-19,C0097,Norte,Efectivo,Detergente,Limpieza,2,53.79,107.58
4671,2026-03-19,C0097,Norte,Efectivo,Detergente,Limpieza,2,54.03,108.06
4672,2026-03-19,C0017,Centro,Efectivo,Detergente,Limpieza,1,52.62,52.62
4673,2026-03-19,C0009,Centro,Efectivo,Detergente,Limpieza,3,55.22,165.66
4673,2026-03-19,C0009,Centro,Efectivo,Queso 250g,Lácteos,2,45.85,91.7
4673,2026-03-19,C0009,Centro,Efectivo,Pan de dulce,Panadería,1,10.42,10.42
4674,2026-03-19,C0043,Norte,Tarjeta,Detergente,Limpieza,3,57.23,171.69
4674,2026-03-19,C0043,Norte,Tarjeta,Pan de dulce,Panadería,3,9.98,29.94
4674,2026-03-19,C0043,Norte,Tarjeta,Detergente,Limpieza,2,56.49,112.98
4674,2026-03-19,C0043,Norte,Tarjeta,Detergente,Limpieza,3,55.61,166.83
4674,2026-03-19,C0043,Norte,Tarjeta,Pan de dulce,Panadería,2,10.34,20.68
4675,2026-03-19,C0028,Norte,Transferencia,Pan de dulce,Panadería,2,9.6,19.2
4675,2026-03-19,C0028,Norte,Transferencia,Detergente,Limpieza,1,52.92,52.92
4676,2026-03-19,C0006,Del Valle,Tarjeta,Detergente,Limpieza,1,56.48,56.48
4676,2026-03-19,C0006,Del Valle,Tarjeta,Detergente,Limpieza,2,53.94,107.88
4676,2026-03-19,C0006,Del Valle,Tarjeta,Chicharrón,Botanas,3,20.83,62.49
4677,2026-03-19,C0010,Centro,Tarjeta,Aceite 1L,Abarrotes,1,37.62,37.62
4677,2026-03-19,C0010,Centro,Tarjeta,Cerveza 355ml,Bebidas,3,21.45,64.35
4677,2026-03-19,C0010,Centro,Tarjeta,Detergente,Limpieza,3,53.89,161.67
4678,2026-03-19,C0033,Del Valle,Efectivo,Detergente,Limpieza,1,56.43,56.43
4678,2026-03-19,C0033,Del Valle,Efectivo,Refresco 600ml,Bebidas,1,14.4,14.4
4678,2026-03-19,C0033,Del Valle,Efectivo,Pan de dulce,Panadería,1,10.31,10.31
4678,2026-03-19,C0033,Del Valle,Efectivo,Leche 1L,Lácteos,1,24.12,24.12
4678,2026-03-19,C0033,Del Valle,Efectivo,Detergente,Limpieza,1,52.46,52.46
4679,2026-03-19,C0010,Norte,Efectivo,Pan de dulce,Panadería,2,9.94,19.88
4679,2026-03-19,C0010,Norte,Efectivo,Refresco 600ml,Bebidas,2,13.34,26.68
4680,2026-03-19,C0206,Norte,Efectivo,Detergente,Limpieza,2,53.36,106.72
4680,2026-03-19,C0206,Norte,Efectivo,Huevo (docena),Abarrotes,3,31.51,94.53
4680,2026-03-19,C0206,Norte,Efectivo,Detergente,Limpieza,2,52.48,104.96
4680,2026-03-19,C0206,Norte,Efectivo,Detergente,Limpieza,2,52.98,105.96
4680,2026-03-19,C0206,Norte,Efectivo,Pan de dulce,Panadería,2,10.34,20.68
4681,2026-03-19,C0118,Del Valle,Efectivo,Pan de dulce,Panadería,1,9.57,9.57
4681,2026-03-19,C0118,Del Valle,Efectivo,Pan de dulce,Panadería,2,9.99,19.98
4681,2026-03-19,C0118,Del Valle,Efectivo,Agua 1L,Bebidas,3,12.2,36.6
4681,2026-03-19,C0118,Del Valle,Efectivo,Agua 1L,Bebidas,1,12.12,12.12
4682,2026-03-19,C0010,Centro,Efectivo,Detergente,Limpieza,3,54.75,164.25
4682,2026-03-19,C0010,Centro,Efectivo,Agua 1L,Bebidas,1,12.4,12.4
4683,2026-03-19,C0162,Del Valle,Tarjeta,Agua 1L,Bebidas,2,12.39,24.78
4683,2026-03-19,C0162,Del Valle,Tarjeta,Detergente,Limpieza,3,54.43,163.29
4683,2026-03-19,C0162,Del Valle,Tarjeta,Detergente,Limpieza,2,57.71,115.42
4683,2026-03-19,C0162,Del Valle,Tarjeta,Detergente,Limpieza,2,54.89,109.78
4684,2026-03-19,C0017,Centro,Tarjeta,Pan de dulce,Panadería,3,10.22,30.66
4684,2026-03-19,C0017,Centro,Tarjeta,Pan de dulce,Panadería,1,10.26,10.26
4685,2026-03-19,C0031,Norte,Efectivo,Shampoo,Cuidado personal,2,48.45,96.9
4685,2026-03-19,C0031,Norte,Efectivo,Detergente,Limpieza,3,57.57,172.71
4685,2026-03-19,C0031,Norte,Efectivo,Detergente,Limpieza,3,52.53,157.59
4685,2026-03-19,C0031,Norte,Efectivo,Detergente,Limpieza,1,57.26,57.26
4686,2026-03-20,C0050,Del Valle,Efectivo,Detergente,Limpieza,2,53.82,107.64
4686,2026-03-20,C0050,Del Valle,Efectivo,Pan de dulce,Panadería,3,9.58,28.74
4686,2026-03-20,C0050,Del Valle,Efectivo,Detergente,Limpieza,2,57.73,115.46
4686,2026-03-20,C0050,Del Valle,Efectivo,Pan de dulce,Panadería,3,10.0,30.0
4686,2026-03-20,C0050,Del Valle,Efectivo,Detergente,Limpieza,3,56.35,169.05
4687,2026-03-20,C0014,Norte,Efectivo,Detergente,Limpieza,1,54.2,54.2
4687,2026-03-20,C0014,Norte,Efectivo,Pan de dulce,Panadería,1,10.45,10.45
4687,2026-03-20,C0014,Norte,Efectivo,Detergente,Limpieza,2,55.83,111.66
4687,2026-03-20,C0014,Norte,Efectivo,Detergente,Limpieza,2,57.33,114.66
4687,2026-03-20,C0014,Norte,Efectivo,Detergente,Limpieza,1,52.43,52.43
4688,2026-03-20,C0039,Norte,Efectivo,Detergente,Limpieza,1,54.73,54.73
4688,2026-03-20,C0039,Norte,Efectivo,Detergente,Limpieza,1,57.75,57.75
4688,2026-03-20,C0039,Norte,Efectivo,Pan de dulce,Panadería,2,9.92,19.84
4688,2026-03-20,C0039,Norte,Efectivo,Papel higiénico (4u),Limpieza,1,35.57,35.57
4688,2026-03-20,C0039,Norte,Efectivo,Detergente,Limpieza,1,52.58,52.58
4689,2026-03-20,C0032,Centro,Efectivo,Detergente,Limpieza,1,55.17,55.17
4689,2026-03-20,C0032,Centro,Efectivo,Detergente,Limpieza,1,52.84,52.84
4690,2026-03-20,C0026,Centro,Transferencia,Detergente,Limpieza,3,56.0,168.0
4691,2026-03-20,C0140,Centro,Efectivo,Refresco 600ml,Bebidas,2,13.34,26.68
4691,2026-03-20,C0140,Centro,Efectivo,Detergente,Limpieza,1,54.09,54.09
4691,2026-03-20,C0140,Centro,Efectivo,Pan de dulce,Panadería,3,10.12,30.36
4691,2026-03-20,C0140,Centro,Efectivo,Detergente,Limpieza,3,52.86,158.58
4691,2026-03-20,C0140,Centro,Efectivo,Detergente,Limpieza,3,56.11,168.33
4692,2026-03-20,C0125,Norte,Efectivo,Detergente,Limpieza,3,54.2,162.6
4692,2026-03-20,C0125,Norte,Efectivo,Detergente,Limpieza,3,56.57,169.71
4692,2026-03-20,C0125,Norte,Efectivo,Pan de dulce,Panadería,2,9.79,19.58
4692,2026-03-20,C0125,Norte,Efectivo,Detergente,Limpieza,3,57.68,173.04
4692,2026-03-20,C0125,Norte,Efectivo,Detergente,Limpieza,3,55.45,166.35
4693,2026-03-20,C0043,Del Valle,Efectivo,Papel higiénico (4u),Limpieza,2,36.17,72.34
4693,2026-03-20,C0043,Del Valle,Efectivo,Detergente,Limpieza,3,57.31,171.93
4693,2026-03-20,C0043,Del Valle,Efectivo,Detergente,Limpieza,1,56.57,56.57
4693,2026-03-20,C0043,Del Valle,Efectivo,Pan de dulce,Panadería,3,10.16,30.48
4693,2026-03-20,C0043,Del Valle,Efectivo,Detergente,Limpieza,1,55.96,55.96
4694,2026-03-20,C0034,Del Valle,Transferencia,Detergente,Limpieza,3,55.1,165.3
4694,2026-03-20,C0034,Del Valle,Transferencia,Detergente,Limpieza,3,55.9,167.7
4694,2026-03-20,C0034,Del Valle,Transferencia,Detergente,Limpieza,1,53.85,53.85
4694,2026-03-20,C0034,Del Valle,Transferencia,Papel higiénico (4u),Limpieza,2,35.51,71.02
4695,2026-03-20,C0138,Centro,Efectivo,Arroz 1kg,Abarrotes,3,22.44,67.32
4695,2026-03-20,C0138,Centro,Efectivo,Detergente,Limpieza,1,55.73,55.73
4695,2026-03-20,C0138,Centro,Efectivo,Detergente,Limpieza,3,53.34,160.02
4695,2026-03-20,C0138,Centro,Efectivo,Refresco 600ml,Bebidas,2,14.11,28.22
4696,2026-03-20,C0122,Centro,Tarjeta,Detergente,Limpieza,1,55.23,55.23
4697,2026-03-20,C0015,Centro,Efectivo,Detergente,Limpieza,1,55.71,55.71
4697,2026-03-20,C0015,Centro,Efectivo,Papel higiénico (4u),Limpieza,2,36.46,72.92
4698,2026-03-20,C0011,Del Valle,Efectivo,Detergente,Limpieza,2,53.49,106.98
4698,2026-03-20,C0011,Del Valle,Efectivo,Pan de dulce,Panadería,1,9.77,9.77
4698,2026-03-20,C0011,Del Valle,Efectivo,Agua 1L,Bebidas,1,11.69,11.69
4699,2026-03-20,C0008,Norte,Tarjeta,Pan de dulce,Panadería,1,10.43,10.43
4699,2026-03-20,C0008,Norte,Tarjeta,Pan de dulce,Panadería,2,9.63,19.26
4699,2026-03-20,C0008,Norte,Tarjeta,Detergente,Limpieza,1,57.07,57.07
4700,2026-03-20,C0165,Centro,Tarjeta,Queso 250g,Lácteos,2,44.19,88.38
4700,2026-03-20,C0165,Centro,Tarjeta,Detergente,Limpieza,1,55.24,55.24
4700,2026-03-20,C0165,Centro,Tarjeta,Detergente,Limpieza,2,55.28,110.56
4700,2026-03-20,C0165,Centro,Tarjeta,Refresco 600ml,Bebidas,3,14.39,43.17
4701,2026-03-20,C0215,Norte,Tarjeta,Agua 1L,Bebidas,2,11.51,23.02
4701,2026-03-20,C0215,Norte,Tarjeta,Detergente,Limpieza,2,52.73,105.46
4702,2026-03-20,C0078,Del Valle,Tarjeta,Pan de dulce,Panadería,2,10.49,20.98
4702,2026-03-20,C0078,Del Valle,Tarjeta,Agua 1L,Bebidas,2,12.31,24.62
4702,2026-03-20,C0078,Del Valle,Tarjeta,Detergente,Limpieza,1,53.3,53.3
4702,2026-03-20,C0078,Del Valle,Tarjeta,Aceite 1L,Abarrotes,1,37.68,37.68
4702,2026-03-20,C0078,Del Valle,Tarjeta,Pan de dulce,Panadería,1,10.0,10.0
4703,2026-03-20,C0144,Centro,Efectivo,Detergente,Limpieza,3,56.22,168.66
4703,2026-03-20,C0144,Centro,Efectivo,Agua 1L,Bebidas,3,12.58,37.74
4704,2026-03-20,C0025,Centro,Efectivo,Pan de dulce,Panadería,1,9.78,9.78
4705,2026-03-20,C0211,Centro,Tarjeta,Detergente,Limpieza,1,57.41,57.41
4705,2026-03-20,C0211,Centro,Tarjeta,Detergente,Limpieza,3,53.25,159.75
4705,2026-03-20,C0211,Centro,Tarjeta,Pan de dulce,Panadería,1,9.75,9.75
4706,2026-03-20,C0119,Centro,Efectivo,Detergente,Limpieza,3,53.81,161.43
4706,2026-03-20,C0119,Centro,Efectivo,Detergente,Limpieza,2,53.76,107.52
4707,2026-03-20,C0075,Centro,Efectivo,Papel higiénico (4u),Limpieza,3,34.35,103.05
4707,2026-03-20,C0075,Centro,Efectivo,Detergente,Limpieza,1,57.0,57.0
4708,2026-03-21,C0031,Norte,Efectivo,Detergente,Limpieza,1,56.19,56.19
4708,2026-03-21,C0031,Norte,Efectivo,Agua 1L,Bebidas,2,11.7,23.4
4708,2026-03-21,C0031,Norte,Efectivo,Huevo (docena),Abarrotes,3,32.4,97.2
4708,2026-03-21,C0031,Norte,Efectivo,Detergente,Limpieza,2,52.52,105.04
4709,2026-03-21,C0008,Norte,Transferencia,Detergente,Limpieza,2,56.52,113.04
4710,2026-03-21,C0004,Centro,Efectivo,Agua 1L,Bebidas,3,11.5,34.5
4710,2026-03-21,C0004,Centro,Efectivo,Detergente,Limpieza,3,54.2,162.6
4710,2026-03-21,C0004,Centro,Efectivo,Pan de dulce,Panadería,3,9.83,29.49
4710,2026-03-21,C0004,Centro,Efectivo,Pan de dulce,Panadería,3,10.44,31.32
4710,2026-03-21,C0004,Centro,Efectivo,Detergente,Limpieza,1,57.54,57.54
4711,2026-03-21,C0176,Norte,Efectivo,Pan de dulce,Panadería,1,10.27,10.27
4711,2026-03-21,C0176,Norte,Efectivo,Detergente,Limpieza,1,54.03,54.03
4711,2026-03-21,C0176,Norte,Efectivo,Pan de dulce,Panadería,1,9.74,9.74
